what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1501662804923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1501662806361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662842618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662843483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662845415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662847822
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1501662849673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1501662849757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1501662851427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1501662851817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1501662861691
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1501662863500
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1501662863645
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1501662863989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662869734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1501662878547
