what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930481047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930481981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930577117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930580940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930851831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930875100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930892322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930898078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930910087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930910804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930925755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499930926784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931129382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931131213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499931132627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931137588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931203845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931207180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499931209365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931211413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931212620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931215081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931217420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931219294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931221522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931228986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931229634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499931231594
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499931234251
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1499931234401
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499931243996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931250653
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499931261359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931264646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931274753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499931276001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499931291726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499931294891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931296941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499931304325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931309659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931310790
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499931312075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499931314343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499931316993
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1499931344999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1499931348617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931351621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931374771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931375856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931391927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931393289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931401058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931402128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931402571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931403352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931733827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931735204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931737552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931737707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931776981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931777321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931808197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499931808859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932677998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932680572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932692476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932692483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932693721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932697899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932886593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499932925401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933208708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933209576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933455999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933458406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933465690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933466568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933468968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933471156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933474759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933475743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933477865
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499933490334
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1499933496371
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1499933496376
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1499933496376
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1499933496385
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1499933496389
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1499933496392
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1499933496392
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1499933496392
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1499933496392
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1499933496393
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1499933496396
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1499933496396
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1499933496397
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1499933496402
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1499933496406
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1499933496407
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1499933496409
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1499933496411
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1499933496413
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1499933496414
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1499933496415
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1499933496416
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1499933496418
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1499933496419
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1499933496420
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1499933496421
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1499933496421
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1499933496421
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1499933496421
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1499933496423
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1499933496423
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1499933496425
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1499933496427
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1499933496429
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1499933496431
