what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1500010750283
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1500010750283
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1500010750283
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1500010750284
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1500010750284
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1500010750285
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1500010750286
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1500010750287
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1500010750288
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1500010750289
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1500010750290
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1500010750290
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1500010750290
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1500010750291
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1500010750292
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1500010750294
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1500010750294
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1500010750295
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1500010750296
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1500010750296
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1500010750297
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1500010750297
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1500010750298
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1500010750298
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1500010750299
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1500010750299
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1500010750299
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1500010750300
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1500010750301
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1500010750301
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1500010750301
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1500010750302
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1500010750302
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1500010750303
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1500010750303
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1500010750303
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1500010750304
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1500010750305
os,sysinfo,,,"win32",1500010750307
arch,sysinfo,,,"x86_64",1500010750307
ws,sysinfo,,,"win32",1500010750307
locale,sysinfo,,,"zh_CN",1500010750307
processors,sysinfo,,,"4",1500010750307
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1500010750307
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1500010750307
java.specification.name,sysinfo,,,"Java Platform API Specification",1500010750307
java.specification.vendor,sysinfo,,,"Oracle Corporation",1500010750307
java.specification.version,sysinfo,,,"1.8",1500010750307
java.vendor,sysinfo,,,"Oracle Corporation",1500010750307
java.version,sysinfo,,,"1.8.0_131",1500010750307
java.vm.info,sysinfo,,,"mixed mode",1500010750307
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1500010750307
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1500010750307
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1500010750307
java.vm.specification.version,sysinfo,,,"1.8",1500010750307
java.vm.vendor,sysinfo,,,"Oracle Corporation",1500010750307
java.vm.version,sysinfo,,,"25.131-b11",1500010750307
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1500010750310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010882342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010892987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010895109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010896458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010897328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010898379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010902346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010918135
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1500010946271
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1500010946289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010947919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010948921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010949912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010953409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500010958467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010975167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010975335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500010982533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011032856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011034764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011043678
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1500011045492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500011045557
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1500011046428
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1500011046459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500011046537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011055227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011330050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500011335156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011337094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011362343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500011363082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012291757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012293928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012373463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012374475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012568789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012604843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012605037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012610353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012612274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500012613058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500012614646
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1500012615813
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1500012616975
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1500012617099
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1500012617145
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500012617895
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1500012618039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012620174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012629929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012631210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012679539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012681071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012682022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012682039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012703365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012708998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012733173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012735274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012919696
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500012968200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012970063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012987995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012989390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012994732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500012996678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013148171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013161601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013162335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500013172511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500013177888
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500013179994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013182425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013266859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013267661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013271067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013285135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013285882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013312909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013327890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013329083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013344755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500013361612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500013367331
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500013369730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013371074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013375169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500013391084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500013391251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013392731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013407912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013409055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013424327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013424639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013433569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013450175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013461166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500013461890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027130865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500027165542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027166397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027168050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027169755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500027173150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027174295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500027176469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027184605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027184771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027193208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027195521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027198775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500027204236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500027206585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500027209040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027213327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027230296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027247742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027247824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027251930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027253762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027255760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027258979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027259068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027265299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027267080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027274906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027302686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027313659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027313745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027315243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027315446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027351445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027357759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027360350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500027374844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027377303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027403115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027403996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027409438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027437462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500027513970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027520134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027520695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027604743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027639075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027641355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027643935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500027671766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500027672701
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500027674738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027678360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027679902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027682802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027739990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500027747440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027749562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027755105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500027777108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500027780618
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500027785503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500027786578
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1500027788779
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500027792383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027793829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027796666
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500027798860
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1500027804626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027805963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027847152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027848222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027855278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500027867389
